id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CRLS1	4	0.0011317	0.0040961	0.339815	231	3	-1.5289	0.69061	0.68996	1.0	13066	0	-1.5289
CCT7	4	0.0011336	0.0041047	0.339815	232	4	-1.3534	0.99278	0.99283	1.0	19003	0	-1.3534
UBE2L3	4	0.0011385	0.0041211	0.339815	233	3	-1.8045	0.57677	0.5804	1.0	11028	1	-1.8045
PICALM	4	0.0011391	0.0041237	0.339815	234	4	-1.7121	0.99848	0.9985	1.0	19242	0	-1.7121
QARS	4	0.0011395	0.0041242	0.339815	235	4	-1.5497	0.98783	0.98786	1.0	18857	0	-1.5497
NDC1	4	0.0011599	0.0042009	0.34455	236	4	-0.84872	0.99884	0.99883	1.0	19258	0	-0.84872
DOLPP1	4	0.0011671	0.0042234	0.34455	237	3	-1.6791	0.95107	0.95098	1.0	18032	0	-1.6791
EIF2S1	4	0.0011698	0.0042367	0.34455	238	3	-1.2846	0.061444	0.12384	0.983075	2431	1	-1.2846
DDX54	4	0.0011796	0.0042725	0.34455	239	3	-0.98358	0.62944	0.62917	1.0	11915	1	-0.98358
SKA3	4	0.0011837	0.0042842	0.34455	240	4	-1.505	0.99182	0.99187	1.0	18976	0	-1.505
RPA3	4	0.0011864	0.0042934	0.34455	241	3	-2.0102	0.77904	0.77859	1.0	14703	0	-2.0102
KLHL41	4	0.0011899	0.0043062	0.34455	242	4	-1.1811	0.99881	0.9988	1.0	19257	0	-1.1811
NDUFAB1	4	0.001203	0.0043533	0.346881	243	4	-1.403	0.9988	0.99879	1.0	19256	0	-1.403
GOSR2	4	0.0012207	0.0044174	0.348527	244	4	-1.4164	0.98044	0.98047	1.0	18683	0	-1.4164
BMPR2	4	0.0012218	0.0044215	0.348527	245	2	-0.82306	0.63687	0.6363	1.0	12057	1	-0.82306
CDC25B	4	0.0012236	0.0044279	0.348527	246	3	-1.3062	0.20924	0.31819	1.0	6095	1	-1.3062
HNRNPU	4	0.0012404	0.004498	0.352608	247	4	-1.9599	0.99747	0.99748	1.0	19180	0	-1.9599
DDX52	4	0.0012595	0.0045598	0.355753	248	3	-1.3732	0.91429	0.91405	1.0	17299	0	-1.3732
CHMP3	4	0.0012737	0.0046135	0.355753	249	4	-1.1247	0.99288	0.99293	1.0	19010	0	-1.1247
CDC73	4	0.0012738	0.004614	0.355753	250	3	-0.61881	0.69281	0.69213	1.0	13105	0	-0.61881
DAD1	4	0.0012759	0.0046191	0.355753	251	4	-2.1129	0.98488	0.98487	1.0	18785	0	-2.1129
NCAPD2	4	0.0012839	0.0046468	0.355753	252	4	-1.1709	0.99872	0.99872	1.0	19255	0	-1.1709
KRTAP1-3	4	0.0012854	0.004656	0.355753	253	3	-1.5727	0.56128	0.56702	1.0	10779	1	-1.5727
RELB	4	0.0012897	0.0046667	0.355753	254	3	-1.4862	0.95327	0.95316	1.0	18086	0	-1.4862
DYNLRB1	4	0.001296	0.0046912	0.356147	255	3	-1.5482	0.20704	0.31532	1.0	6039	1	-1.5482
TRAPPC2	4	0.001305	0.004723	0.356147	256	3	-1.4268	0.80496	0.80458	1.0	15196	0	-1.4268
BUD31	4	0.0013075	0.004727	0.356147	257	4	-1.651	0.9978	0.99783	1.0	19204	0	-1.651
YEATS4	4	0.0013125	0.0047475	0.356301	258	3	-1.8559	0.95782	0.95779	1.0	18170	0	-1.8559
ANAPC11	4	0.0013336	0.0048252	0.359186	259	4	-1.0867	0.99867	0.99868	1.0	19252	0	-1.0867
IGBP1	4	0.001336	0.0048329	0.359186	260	4	-1.1653	0.99866	0.99868	1.0	19251	0	-1.1653
FGF6	4	0.0013383	0.0048416	0.359186	261	4	-0.96968	0.99866	0.99867	1.0	19250	0	-0.96968
TBCD	4	0.0013666	0.0049459	0.364661	262	3	-1.5133	0.36612	0.42267	1.0	8064	1	-1.5133
OXA1L	4	0.0013692	0.0049531	0.364661	263	4	-1.024	0.99863	0.99864	1.0	19249	0	-1.024
ENY2	4	0.0013777	0.0049786	0.365155	264	3	-0.64796	0.93766	0.93761	1.0	17775	0	-0.64796
OPN1MW	4	0.0013844	0.0050057	0.365611	265	4	-0.97295	0.99862	0.99862	1.0	19248	0	-0.97295
NUP43	4	0.0013897	0.0050226	0.365611	266	3	-1.5376	0.9548	0.95467	1.0	18115	0	-1.5376
MFN2	4	0.0013991	0.0050548	0.366578	267	3	-1.47	0.47426	0.49782	1.0	9454	1	-1.47
DNAJC8	4	0.0014062	0.0050783	0.366909	268	4	-1.2421	0.99859	0.9986	1.0	19247	0	-1.2421
ENG	4	0.0014297	0.0051607	0.371471	269	2	-0.22532	0.2136	0.32387	1.0	6197	1	-0.22532
HYAL1	4	0.0014367	0.0051913	0.372296	270	2	-1.0393	0.90583	0.9055	1.0	17118	0	-1.0393
ZNF852	4	0.0014415	0.0052138	0.372529	271	2	-1.0142	0.049254	0.1073	0.978837	2120	2	-1.0142
SF3A1	4	0.0014816	0.0053539	0.381134	272	3	-1.1436	0.42231	0.46048	1.0	8750	1	-1.1436
PTPMT1	4	0.0014971	0.0054148	0.381276	273	4	-1.3121	0.9985	0.99852	1.0	19244	0	-1.3121
SMPD4	4	0.0015058	0.0054485	0.381276	274	4	-1.2632	0.99849	0.99851	1.0	19243	0	-1.2632
RAB11FIP4	4	0.0015158	0.0054864	0.381276	275	2	-0.77546	0.1524	0.24421	1.0	4693	2	-0.77546
APP	4	0.0015194	0.0054986	0.381276	276	4	-1.5744	0.99848	0.9985	1.0	19241	0	-1.5744
PRKCE	4	0.0015234	0.0055125	0.381276	277	4	-0.97326	0.99848	0.9985	1.0	19240	0	-0.97326
UBR4	4	0.0015242	0.0055155	0.381276	278	4	-1.1422	0.99848	0.9985	1.0	19239	0	-1.1422
PSMB3	4	0.0015326	0.0055472	0.381276	279	4	-1.1586	0.99847	0.99849	1.0	19238	0	-1.1586
DYNLL1	4	0.0015336	0.0055508	0.381276	280	4	-1.3125	0.998	0.99802	1.0	19219	0	-1.3125
ELP3	4	0.001534	0.0055513	0.381276	281	3	-1.796	0.92657	0.92636	1.0	17550	0	-1.796
BORA	4	0.0015348	0.0055528	0.381276	282	4	-1.5075	0.99615	0.99617	1.0	19129	0	-1.5075
CPSF3L	4	0.0015537	0.0056193	0.382335	283	4	-1.982	0.99845	0.99847	1.0	19237	0	-1.982
CDC7	4	0.0015549	0.0056239	0.382335	284	3	-1.8073	0.93523	0.9351	1.0	17735	0	-1.8073
NUBP2	4	0.0015559	0.0056275	0.382335	285	4	-1.1904	0.99844	0.99847	1.0	19236	0	-1.1904
MMEL1	4	0.0015621	0.005652	0.382659	286	4	-1.7141	0.99844	0.99846	1.0	19235	0	-1.7141
BRSK2	4	0.0015855	0.0057323	0.386742	287	3	-0.95844	0.060998	0.12326	0.983075	2419	1	-0.95844
OSGEP	4	0.0015991	0.0057824	0.387351	288	3	-1.3197	0.97088	0.97085	1.0	18462	0	-1.3197
TRAPPC1	4	0.001604	0.0057993	0.387351	289	4	-1.9327	0.9982	0.99823	1.0	19228	0	-1.9327
CLCC1	4	0.0016052	0.0058014	0.387351	290	4	-1.6948	0.99839	0.99841	1.0	19234	0	-1.6948
IPO13	4	0.0016186	0.0058494	0.387987	291	4	-1.1777	0.99838	0.9984	1.0	19233	0	-1.1777
LSM11	4	0.0016194	0.005851	0.387987	292	4	-1.1445	0.99117	0.99119	1.0	18949	0	-1.1445
DHRSX	4	0.0016277	0.0058857	0.388605	293	3	-1.4985	0.80106	0.80066	1.0	15125	0	-1.4985
PPM1G	4	0.001637	0.0059195	0.388605	294	3	-1.6677	0.96799	0.96794	1.0	18397	0	-1.6677
WDR83	4	0.0016375	0.0059205	0.388605	295	4	-1.2034	0.99655	0.99656	1.0	19145	0	-1.2034
MCM3AP	4	0.0016509	0.0059655	0.390056	296	3	-1.4803	0.91038	0.91012	1.0	17212	0	-1.4803
NSMCE4A	4	0.0016547	0.0059829	0.390056	297	3	-1.7391	0.64433	0.64376	1.0	12186	0	-1.7391
OR10G9	4	0.0016626	0.0060084	0.390281	298	4	-1.9831	0.99313	0.99317	1.0	19019	0	-1.9831
PRDM10	4	0.0016684	0.0060294	0.390281	299	3	-1.8659	0.43153	0.46698	1.0	8878	1	-1.8659
TRIM64	4	0.001675	0.0060468	0.390281	300	2	-1.343	0.73663	0.73605	1.0	13915	0	-1.343
DDX21	4	0.0016868	0.0060867	0.390909	301	4	-1.255	0.99831	0.99833	1.0	19232	0	-1.255
OR2G3	4	0.0016894	0.0060969	0.390909	302	3	-1.0242	0.26067	0.35808	1.0	6864	1	-1.0242
CHTF18	4	0.0017081	0.0061598	0.392734	303	3	-1.7909	0.19201	0.29586	1.0	5657	1	-1.7909
MRE11A	4	0.0017089	0.0061659	0.392734	304	3	-1.3022	0.2474	0.35048	1.0	6731	1	-1.3022
MAGOH	4	0.0017349	0.0062646	0.396378	305	4	-1.0118	0.99827	0.99829	1.0	19231	0	-1.0118
CCDC12	4	0.0017354	0.0062662	0.396378	306	3	-1.8044	0.96654	0.96648	1.0	18374	0	-1.8044
KISS1	4	0.0017414	0.0062846	0.396378	307	1	0.045148	0.26972	0.36324	1.0	6954	1	0.045148
TMEM160	4	0.0017509	0.0063188	0.396889	308	4	-1.141	0.99825	0.99827	1.0	19230	0	-1.141
RBM8A	4	0.0017563	0.0063337	0.396889	309	4	-1.2931	0.99824	0.99827	1.0	19229	0	-1.2931
EIF3H	4	0.0017837	0.0064441	0.401686	310	3	-1.3477	0.91238	0.91216	1.0	17251	0	-1.3477
HARS	4	0.0017929	0.0064748	0.401686	311	4	-1.6666	0.97687	0.97688	1.0	18594	0	-1.6666
FAM175A	4	0.0017933	0.0064753	0.401686	312	2	-0.52229	0.88199	0.88154	1.0	16699	0	-0.52229
PSMC5	4	0.0017995	0.0064932	0.401686	313	2	-1.2132	0.84216	0.84143	1.0	15929	0	-1.2132
XK	4	0.0018123	0.0065321	0.402593	314	4	-1.1392	0.99819	0.99822	1.0	19227	0	-1.1392
PSMD8	4	0.001818	0.0065494	0.402593	315	3	-1.5472	0.89691	0.8966	1.0	16960	0	-1.5472
SLC37A4	4	0.0018253	0.0065748	0.40287	316	3	-1.1642	0.89247	0.89214	1.0	16884	0	-1.1642
COMMD2	4	0.0018366	0.0066154	0.403746	317	4	-1.2779	0.99816	0.99819	1.0	19226	0	-1.2779
KIAA0020	4	0.0018405	0.0066307	0.403746	318	3	-1.9378	0.34054	0.40617	1.0	7773	1	-1.9378
HIST1H3A	4	0.0018453	0.0066553	0.40397	319	1	-0.28337	0.73864	0.7381	1.0	13946	0	-0.28337
KRT85	4	0.0018674	0.0067292	0.407178	320	3	-1.3893	0.94713	0.9471	1.0	17968	0	-1.3893
UTP20	4	0.0018893	0.0068097	0.408706	321	4	-0.9334	0.99811	0.99814	1.0	19224	0	-0.9334
RPS15	4	0.0018927	0.006822	0.408706	322	3	-1.94	0.84023	0.83951	1.0	15895	0	-1.94
GPKOW	4	0.0018959	0.0068358	0.408706	323	4	-1.4186	0.9981	0.99813	1.0	19223	0	-1.4186
POLD2	4	0.0018972	0.0068389	0.408706	324	3	-1.6998	0.95577	0.95569	1.0	18131	0	-1.6998
PRPF31	4	0.0019182	0.0069156	0.411666	325	4	-0.99933	0.99808	0.99811	1.0	19222	0	-0.99933
GRPEL1	4	0.001922	0.0069309	0.411666	326	4	-1.0893	0.99808	0.99811	1.0	19221	0	-1.0893
RPLP2	4	0.0019489	0.0070204	0.414468	327	3	-1.2609	0.95799	0.95796	1.0	18174	0	-1.2609
RPN2	4	0.0019492	0.0070209	0.414468	328	3	-1.6458	0.51879	0.53199	1.0	10116	1	-1.6458
FJX1	4	0.0019612	0.0070664	0.415887	329	4	-1.2034	0.99804	0.99806	1.0	19220	0	-1.2034
ITGB5	4	0.0019834	0.0071487	0.419457	330	4	-1.4106	0.98462	0.98462	1.0	18774	0	-1.4106
CBWD6	4	0.0020011	0.0072121	0.420298	331	1	0.098428	0.14892	0.23976	1.0	4609	2	0.098428
SMAD6	4	0.0020061	0.0072321	0.420298	332	3	-1.7315	0.70241	0.7017	1.0	13284	0	-1.7315
TFIP11	4	0.0020083	0.0072397	0.420298	333	2	-1.0367	0.8912	0.89089	1.0	16861	0	-1.0367
NOP2	4	0.0020213	0.0072909	0.420298	334	4	-1.2129	0.99798	0.99801	1.0	19218	0	-1.2129
ACER1	4	0.0020284	0.007309	0.420298	335	3	-1.9188	0.99797	0.998	1.0	19217	0	-1.9188
SSU72	4	0.0020317	0.007318	0.420298	336	4	-1.6577	0.99797	0.998	1.0	19216	0	-1.6577
TAMM41	4	0.0020322	0.0073185	0.420298	337	4	-1.3521	0.99797	0.99799	1.0	19215	0	-1.3521
MCM4	4	0.0020456	0.007362	0.420298	338	4	-1.6424	0.99754	0.99754	1.0	19187	0	-1.6424
CDK11B	4	0.0020485	0.0073701	0.420298	339	4	-1.2437	0.99795	0.99798	1.0	19213	0	-1.2437
SSX2B	4	0.0020572	0.0074008	0.420298	340	4	-1.4246	0.99794	0.99797	1.0	19212	0	-1.4246
DHX29	4	0.002058	0.0074018	0.420298	341	4	-1.2894	0.99794	0.99797	1.0	19211	0	-1.2894
CDC45	4	0.0020952	0.0075471	0.425385	342	4	-1.0278	0.9979	0.99793	1.0	19209	0	-1.0278
SCG5	4	0.0021013	0.0075675	0.425385	343	3	-1.3841	0.86702	0.86655	1.0	16390	0	-1.3841
NAPRT	4	0.0021018	0.0075706	0.425385	344	4	-1.3644	0.9979	0.99792	1.0	19208	0	-1.3644
ANXA7	4	0.002105	0.0075818	0.425385	345	1	0.25847	0.064575	0.12811	0.98398	2514	2	0.25847
EIF2B3	4	0.0021103	0.0076013	0.425385	346	4	-1.219	0.98705	0.98706	1.0	18838	0	-1.219
GTF2E1	4	0.0021195	0.0076371	0.426156	347	4	-1.5291	0.99788	0.99791	1.0	19207	0	-1.5291
DPH5	4	0.0021284	0.0076636	0.426411	348	4	-1.8752	0.98885	0.98888	1.0	18879	0	-1.8752
MED31	4	0.0021378	0.0077025	0.426888	349	4	-1.1818	0.99786	0.99789	1.0	19206	0	-1.1818
PDPK1	4	0.0021416	0.0077163	0.426888	350	3	-1.7717	0.97072	0.97067	1.0	18456	0	-1.7717
MAX	4	0.0021569	0.0077685	0.428549	351	1	-0.18872	0.71597	0.71528	1.0	13533	0	-0.18872
ZWINT	4	0.0021852	0.007861	0.432423	352	3	-1.7112	0.92426	0.92409	1.0	17506	0	-1.7112
ISY1	4	0.0022053	0.00793	0.434343	353	4	-1.1833	0.99779	0.99782	1.0	19203	0	-1.1833
BRAT1	4	0.0022088	0.0079408	0.434343	354	3	-1.0678	0.75693	0.75655	1.0	14289	0	-1.0678
GTF2A2	4	0.0022254	0.0080088	0.435956	355	3	-1.746	0.96232	0.96224	1.0	18276	0	-1.746
VCP	4	0.0022313	0.0080303	0.435956	356	3	-1.7407	0.84006	0.83934	1.0	15892	0	-1.7407
NELFCD	4	0.0022466	0.0080773	0.435956	357	4	-1.1338	0.99775	0.99777	1.0	19202	0	-1.1338
FAM162B	4	0.002252	0.0080978	0.435956	358	4	-1.1756	0.99775	0.99777	1.0	19201	0	-1.1756
POMP	4	0.0022607	0.0081279	0.435956	359	3	-1.1325	0.71839	0.71772	1.0	13580	0	-1.1325
URB1	4	0.0022608	0.008129	0.435956	360	3	-1.4876	0.51953	0.53257	1.0	10126	1	-1.4876
KRT86	4	0.0022809	0.0081949	0.435956	361	4	-1.2815	0.99443	0.99447	1.0	19066	0	-1.2815
ZNF608	4	0.0022863	0.0082072	0.435956	362	4	-1.5452	0.99771	0.99773	1.0	19199	0	-1.5452
XAGE5	4	0.0022871	0.0082123	0.435956	363	4	-1.0253	0.99771	0.99773	1.0	19198	0	-1.0253
NIP7	4	0.0022896	0.0082179	0.435956	364	4	-1.5462	0.99771	0.99773	1.0	19197	0	-1.5462
TFAM	4	0.0022896	0.0082179	0.435956	365	3	-1.732	0.57783	0.58134	1.0	11048	1	-1.732
CDK9	4	0.0023004	0.0082634	0.436224	366	3	-1.6487	0.9977	0.99772	1.0	19196	0	-1.6487
NHP2	4	0.0023016	0.008268	0.436224	367	4	-0.80476	0.9977	0.99771	1.0	19195	0	-0.80476
C14orf80	4	0.0023081	0.0082936	0.436383	368	3	-1.2582	0.9188	0.91861	1.0	17386	0	-1.2582
STRAP	4	0.0023216	0.0083437	0.43783	369	3	-1.5166	0.79864	0.79829	1.0	15076	0	-1.5166
HIST1H2BC	4	0.0023372	0.0083979	0.439484	370	3	-1.4922	0.69735	0.69667	1.0	13188	0	-1.4922
ARSB	4	0.0023665	0.0084992	0.442503	371	4	-1.3025	0.97323	0.97318	1.0	18508	0	-1.3025
PRMT1	4	0.0023723	0.0085206	0.442503	372	4	-0.76758	0.99763	0.99763	1.0	19193	0	-0.76758
PIK3C3	4	0.002375	0.0085339	0.442503	373	4	-1.0927	0.99532	0.99535	1.0	19101	0	-1.0927
RAPGEF1	4	0.0023824	0.0085646	0.442503	374	4	-0.84344	0.99762	0.99762	1.0	19192	0	-0.84344
SUCO	4	0.0023852	0.0085764	0.442503	375	4	-1.3041	0.99761	0.99762	1.0	19191	0	-1.3041
TRAPPC11	4	0.0023892	0.0085927	0.442503	376	3	-1.2283	0.95985	0.95977	1.0	18220	0	-1.2283
BCAN	4	0.0024109	0.0086582	0.442902	377	3	-2.3342	0.72782	0.72727	1.0	13755	0	-2.3342
FTSJ3	4	0.0024165	0.0086838	0.442902	378	4	-1.3351	0.99049	0.9905	1.0	18931	0	-1.3351
C16orf59	4	0.0024177	0.0086889	0.442902	379	4	-0.95393	0.99758	0.99759	1.0	19190	0	-0.95393
MED22	4	0.0024288	0.0087201	0.442902	380	3	-1.0359	0.16344	0.25854	1.0	4975	1	-1.0359
SEC13	4	0.0024327	0.0087323	0.442902	381	4	-1.3737	0.99757	0.99757	1.0	19189	0	-1.3737
CENPC	4	0.0024379	0.0087518	0.442902	382	4	-1.3711	0.97746	0.97749	1.0	18602	0	-1.3711
LAMA2	4	0.0024448	0.0087784	0.442902	383	3	-1.1769	0.99756	0.99756	1.0	19188	0	-1.1769
EIF1AD	4	0.0024471	0.0087835	0.442902	384	4	-1.8225	0.99514	0.99516	1.0	19088	0	-1.8225
RBM33	4	0.0024833	0.0089006	0.445507	385	4	-1.2561	0.99752	0.99753	1.0	19186	0	-1.2561
FOXM1	4	0.0025014	0.0089589	0.445507	386	3	-1.3319	0.93835	0.93832	1.0	17784	0	-1.3319
POU2F3	4	0.0025106	0.008989	0.445507	387	4	-1.315	0.99749	0.9975	1.0	19185	0	-1.315
NACA2	4	0.0025141	0.0089967	0.445507	388	4	-1.3656	0.99749	0.9975	1.0	19184	0	-1.3656
ADRBK2	4	0.0025152	0.0089992	0.445507	389	4	-1.0054	0.99748	0.9975	1.0	19183	0	-1.0054
CMTR1	4	0.0025204	0.0090187	0.445507	390	3	-1.1862	0.5709	0.57528	1.0	10935	1	-1.1862
PRPF3	4	0.0025243	0.0090304	0.445507	391	4	-1.212	0.99158	0.99161	1.0	18965	0	-1.212
NDUFA1	4	0.0025278	0.0090453	0.445507	392	4	-1.0485	0.99747	0.99749	1.0	19182	0	-1.0485
SLC7A9	4	0.00253	0.0090509	0.445507	393	3	-1.5097	0.99747	0.99748	1.0	19181	0	-1.5097
ONECUT2	4	0.0025405	0.0090964	0.445507	394	4	-1.1696	0.99746	0.99747	1.0	19179	0	-1.1696
NOP16	4	0.002543	0.0091031	0.445507	395	3	-1.3897	0.90389	0.90355	1.0	17084	0	-1.3897
KDSR	4	0.0025462	0.0091112	0.445507	396	4	-2.0155	0.99285	0.99289	1.0	19007	0	-2.0155
XPO6	4	0.0025552	0.0091368	0.445632	397	4	-1.6044	0.99744	0.99746	1.0	19178	0	-1.6044
TVP23C-CDRT4	4	0.0025873	0.0092401	0.449537	398	4	-1.2578	0.99741	0.99742	1.0	19176	0	-1.2578
WDR43	4	0.0026075	0.0093004	0.451339	399	4	-1.6662	0.9905	0.9905	1.0	18932	0	-1.6662
MDM1	4	0.0026175	0.0093398	0.452116	400	3	-1.7646	0.91835	0.91812	1.0	17375	0	-1.7646
TEKT3	4	0.0026281	0.0093705	0.45247	401	4	-1.8076	0.99499	0.99503	1.0	19085	0	-1.8076
C19orf53	4	0.0026399	0.0094134	0.453414	402	4	-1.1759	0.99736	0.99736	1.0	19175	0	-1.1759
SLC12A3	4	0.0026761	0.009531	0.456064	403	3	-1.5122	0.56136	0.56709	1.0	10782	1	-1.5122
NUP85	4	0.0026838	0.0095571	0.456064	404	4	-1.2188	0.99732	0.99732	1.0	19174	0	-1.2188
CT47A6	4	0.0026854	0.0095648	0.456064	405	3	-1.2833	0.78918	0.78875	1.0	14887	0	-1.2833
MRPL10	4	0.0026871	0.0095714	0.456064	406	4	-1.5521	0.99731	0.99732	1.0	19173	0	-1.5521
MAGEB2	4	0.002693	0.009597	0.456064	407	4	-1.0422	0.99731	0.99731	1.0	19172	0	-1.0422
TIMM10	4	0.0026979	0.0096098	0.456064	408	4	-1.8259	0.99162	0.99166	1.0	18968	0	-1.8259
ABCF1	4	0.002706	0.009643	0.456134	409	3	-1.1919	0.94884	0.94878	1.0	17998	0	-1.1919
HNRNPH1	4	0.0027106	0.0096584	0.456134	410	3	-1.1901	0.86187	0.86143	1.0	16301	0	-1.1901
BOLA1	4	0.002728	0.00972	0.457524	411	2	-0.54822	0.29814	0.38	1.0	7263	1	-0.54822
POLRMT	4	0.0027325	0.0097351	0.457524	412	3	-1.1399	0.99727	0.99727	1.0	19171	0	-1.1399
PIGW	4	0.0027435	0.009776	0.458334	413	2	-1.2033	0.75198	0.75162	1.0	14192	0	-1.2033
AGL	4	0.0027567	0.0098205	0.459308	414	3	-1.5962	0.94704	0.94701	1.0	17964	0	-1.5962
S100A5	4	0.0027744	0.0098905	0.461265	415	4	-1.0706	0.99723	0.99724	1.0	19170	0	-1.0706
WDR33	4	0.0027799	0.0099099	0.461265	416	4	-0.84274	0.98736	0.98738	1.0	18845	0	-0.84274
NOP14	4	0.0027893	0.0099381	0.461464	417	3	-1.2942	0.84623	0.84559	1.0	16005	0	-1.2942
FAM86B2	4	0.0028218	0.010062	0.46602	418	3	-1.4485	0.64428	0.64371	1.0	12184	0	-1.4485
C16orf71	4	0.0028281	0.010084	0.46602	419	4	-1.3788	0.99527	0.9953	1.0	19096	0	-1.3788
ARHGDIA	4	0.0028376	0.010115	0.466348	420	3	-1.3201	0.83382	0.8332	1.0	15770	0	-1.3201
RPAP2	4	0.0028518	0.010169	0.46771	421	3	-1.7589	0.14537	0.23509	1.0	4521	1	-1.7589
UBE2I	4	0.0028655	0.010214	0.468666	422	4	-1.0642	0.99713	0.99713	1.0	19168	0	-1.0642
DHX36	4	0.0028746	0.010246	0.46901	423	3	-1.3086	0.83447	0.83388	1.0	15782	0	-1.3086
PLAUR	4	0.0028837	0.010276	0.469258	424	3	-1.3866	0.92663	0.92642	1.0	17553	0	-1.3866
TUBA1B	4	0.0029079	0.010362	0.47154	425	3	-1.0873	0.84249	0.84177	1.0	15939	0	-1.0873
MALSU1	4	0.0029109	0.010374	0.47154	426	3	-1.7303	0.94545	0.94535	1.0	17926	0	-1.7303
TMEM38B	4	0.0029216	0.010421	0.472397	427	4	-0.86815	0.99708	0.99708	1.0	19167	0	-0.86815
TP53RK	4	0.0029312	0.01045	0.472397	428	3	-2.0208	0.93117	0.93094	1.0	17643	0	-2.0208
TRIML1	4	0.0029356	0.010466	0.472397	429	2	-0.0081729	0.002105	0.0075818	0.764839	190	2	-0.0081729
DBT	4	0.0029472	0.010504	0.473003	430	4	-1.0267	0.99705	0.99705	1.0	19166	0	-1.0267
DGCR8	4	0.0029577	0.010543	0.47341	431	4	-1.0786	0.99704	0.99704	1.0	19165	0	-1.0786
WBSCR22	4	0.002985	0.010632	0.47341	432	3	-1.1659	0.34468	0.40878	1.0	7811	1	-1.1659
ZAP70	4	0.0029854	0.010634	0.47341	433	3	-1.3986	0.036094	0.087128	0.976118	1726	1	-1.3986
HERC2	4	0.0029875	0.01064	0.47341	434	4	-0.87053	0.97924	0.97927	1.0	18657	0	-0.87053
MIPEP	4	0.0029964	0.01067	0.47341	435	3	-1.954	0.20316	0.31025	1.0	5934	1	-1.954
IL13RA2	4	0.0029968	0.010671	0.47341	436	3	-1.6957	0.91212	0.91191	1.0	17241	0	-1.6957
PSMD1	4	0.0030087	0.010719	0.47341	437	3	-1.6325	0.63665	0.63607	1.0	12053	1	-1.6325
U2AF1	4	0.0030256	0.010776	0.47341	438	4	-1.153	0.9912	0.99123	1.0	18952	0	-1.153
USP17L26	4	0.0030289	0.010789	0.47341	439	4	-1.5282	0.99697	0.99697	1.0	19164	0	-1.5282
ELF2	4	0.0030394	0.010823	0.47341	440	2	-0.30046	0.84239	0.84167	1.0	15934	0	-0.30046
SART3	4	0.0030431	0.010835	0.47341	441	4	-1.1148	0.99696	0.99696	1.0	19163	0	-1.1148
MED30	4	0.0030507	0.010863	0.47341	442	4	-1.4531	0.99608	0.99611	1.0	19126	0	-1.4531
CABP1	4	0.0030556	0.010881	0.47341	443	3	-1.4225	0.99694	0.99695	1.0	19162	0	-1.4225
SHFM1	4	0.0030587	0.010888	0.47341	444	3	-1.3245	0.90874	0.90846	1.0	17178	0	-1.3245
NUP54	4	0.0030587	0.010888	0.47341	445	3	-1.4188	0.96853	0.96847	1.0	18409	0	-1.4188
COPG1	4	0.0030796	0.010954	0.47341	446	4	-0.96893	0.99692	0.99692	1.0	19161	0	-0.96893
RNF20	4	0.0030817	0.01096	0.47341	447	4	-1.5596	0.9892	0.98922	1.0	18890	0	-1.5596
CCDC7	4	0.0030837	0.010966	0.47341	448	2	-0.7299	0.45476	0.48355	1.0	9189	1	-0.7299
SSB	4	0.0030913	0.010991	0.47341	449	3	-0.83211	0.85084	0.85024	1.0	16097	0	-0.83211
MTRNR2L10	4	0.0030942	0.011002	0.47341	450	3	-1.7077	0.96193	0.96184	1.0	18263	0	-1.7077
IKBKAP	4	0.0031146	0.011073	0.474382	451	4	-1.5079	0.99238	0.99243	1.0	18989	0	-1.5079
PROS1	4	0.0031151	0.011074	0.474382	452	4	-1.2487	0.99688	0.99688	1.0	19160	0	-1.2487
TGM5	4	0.003134	0.011136	0.475606	453	4	-0.8611	0.99687	0.99687	1.0	19159	0	-0.8611
TAF12	4	0.0031432	0.01117	0.475606	454	3	-1.3113	0.42434	0.46186	1.0	8780	1	-1.3113
FARSB	4	0.0031471	0.011184	0.475606	455	4	-1.1395	0.99685	0.99686	1.0	19158	0	-1.1395
PEMT	4	0.0031534	0.011201	0.475606	456	4	-1.3047	0.99685	0.99685	1.0	19157	0	-1.3047
CD34	4	0.0031717	0.011267	0.47736	457	4	-0.95166	0.99683	0.99683	1.0	19156	0	-0.95166
FCHSD1	4	0.0032179	0.011427	0.483106	458	4	-1.2113	0.99678	0.99679	1.0	19153	0	-1.2113
CLDN8	4	0.0032328	0.011479	0.484232	459	3	-1.8077	0.54194	0.55072	1.0	10469	1	-1.8077
GPR68	4	0.003247	0.011538	0.485676	460	2	-0.24228	0.65532	0.65466	1.0	12377	0	-0.24228
GP5	4	0.0032751	0.011632	0.488574	461	4	-1.618	0.97767	0.97771	1.0	18611	0	-1.618
SLC16A14	4	0.003296	0.011694	0.49011	462	3	-1.2335	0.86059	0.86008	1.0	16276	0	-1.2335
ACAP1	4	0.0033131	0.01176	0.49181	463	4	-1.2055	0.99669	0.99669	1.0	19152	0	-1.2055
POLR2G	4	0.0033247	0.011802	0.491894	464	3	-1.167	0.065554	0.12943	0.98398	2543	1	-1.167
