id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ENTPD4	4	0.003236	0.01149	0.953525	229	2	-0.65635	0.052327	0.11575	0.999538	2234	2	-0.65635
ZNF175	4	0.0032465	0.011537	0.953525	230	3	-1.824	0.42319	0.46941	0.999538	9051	1	-1.824
TEX43	4	0.0032468	0.011538	0.953525	231	2	-0.33155	0.14767	0.24001	0.999538	4612	2	-0.33155
GPR146	4	0.0032802	0.011648	0.953525	232	4	-1.679	0.99672	0.99673	0.999743	19302	0	-1.679
FARP1	4	0.0032987	0.011708	0.953525	233	2	-0.73335	0.5397	0.55338	0.999538	10667	1	-0.73335
SRD5A3	4	0.0033174	0.011777	0.953525	234	4	-1.1529	0.99668	0.99669	0.999743	19301	0	-1.1529
ANXA13	4	0.0033506	0.011895	0.953525	235	2	-0.36933	0.33157	0.41148	0.999538	7891	1	-0.36933
NUP62	4	0.003361	0.011935	0.953525	236	3	-1.6537	0.71198	0.71125	0.999538	13733	0	-1.6537
ZNF229	4	0.0033618	0.01194	0.953525	237	2	-1.3246	0.2667	0.37411	0.999538	7131	1	-1.3246
CHRND	4	0.0033779	0.012	0.953525	238	3	-1.7883	0.96423	0.9642	0.999538	18634	0	-1.7883
BNIP2	4	0.0033994	0.012068	0.953525	239	3	-1.5651	0.93061	0.93038	0.999538	17962	0	-1.5651
DOCK10	4	0.0034093	0.012097	0.953525	240	3	-1.5641	0.99159	0.99162	0.999582	19200	0	-1.5641
TBC1D31	4	0.0034463	0.012229	0.953525	241	2	-1.1553	0.44668	0.48532	0.999538	9355	1	-1.1553
TAF6	4	0.0034544	0.012263	0.953525	242	2	-1.1773	0.20211	0.30958	0.999538	5944	2	-1.1773
PRR35	4	0.0035063	0.012441	0.953525	243	2	-0.31291	0.64872	0.64838	0.999538	12503	1	-0.31291
UTP11L	4	0.0035162	0.012475	0.953525	244	4	-1.1796	0.99648	0.99649	0.999743	19300	0	-1.1796
ATG5	4	0.0035263	0.012502	0.953525	245	2	-1.2415	0.16375	0.26047	0.999538	5009	1	-1.2415
SAMD10	4	0.0035581	0.012608	0.953525	246	3	-0.71055	0.64233	0.64232	0.999538	12386	1	-0.71055
EXOSC1	4	0.0035587	0.01261	0.953525	247	3	-1.9784	0.84933	0.84871	0.999538	16387	0	-1.9784
FOXD4L6	4	0.0035594	0.012612	0.953525	248	2	-1.1397	0.66771	0.66717	0.999538	12874	0	-1.1397
CDKL1	4	0.0035714	0.012645	0.953525	249	4	-1.222	0.99643	0.99645	0.999743	19299	0	-1.222
ATP5D	4	0.0035725	0.012648	0.953525	250	4	-1.0678	0.99643	0.99645	0.999743	19298	0	-1.0678
TMEM8B	4	0.0035923	0.012716	0.953525	251	3	-1.9324	0.73674	0.73617	0.999538	14232	0	-1.9324
PDCD2	4	0.00361	0.012791	0.953525	252	2	-0.71385	0.17631	0.27663	0.999538	5315	2	-0.71385
ETV4	4	0.0036619	0.012985	0.953525	253	3	-0.97827	0.93332	0.93312	0.999538	18022	0	-0.97827
FBXW5	4	0.0036755	0.01303	0.953525	254	4	-1.5509	0.99632	0.99635	0.999743	19297	0	-1.5509
CXCL14	4	0.0036854	0.01306	0.953525	255	3	-1.8405	0.055824	0.12039	0.999538	2317	1	-1.8405
PLEKHH1	4	0.0037137	0.013153	0.953525	256	1	0.2424	0.23167	0.34708	0.999538	6637	2	0.2424
C1QB	4	0.0037228	0.013185	0.953525	257	3	-1.9676	0.73453	0.73404	0.999538	14182	0	-1.9676
LRCOL1	4	0.0037379	0.013234	0.953525	258	3	-1.6587	0.59002	0.59484	0.999538	11455	1	-1.6587
CCNA2	4	0.0037435	0.013251	0.953525	259	3	-2.157	0.71095	0.71023	0.999538	13709	0	-2.157
ZFPL1	4	0.0037492	0.013274	0.953525	260	3	-1.3526	0.26385	0.37252	0.999538	7100	1	-1.3526
CRYGC	4	0.0037656	0.013325	0.953525	261	2	-0.39193	0.21758	0.32926	0.999538	6304	1	-0.39193
TEX38	4	0.0037766	0.013363	0.953525	262	4	-0.97754	0.99622	0.99625	0.999712	19296	0	-0.97754
VPS53	4	0.0037907	0.013418	0.953525	263	2	-1.2774	0.91904	0.91883	0.999538	17715	0	-1.2774
ARPC5	4	0.0037945	0.01343	0.953525	264	3	-1.6686	0.9284	0.92819	0.999538	17916	0	-1.6686
LIN37	4	0.0038093	0.013483	0.953525	265	4	-1.2914	0.98435	0.98434	0.999538	19054	0	-1.2914
ADPRHL2	4	0.0038175	0.013509	0.953525	266	4	-1.543	0.99244	0.99249	0.999582	19217	0	-1.543
SEC16A	4	0.0038287	0.013544	0.953525	267	3	-2.1624	0.33259	0.41209	0.999538	7902	1	-2.1624
SLMO2	4	0.0038401	0.013592	0.953525	268	4	-1.5857	0.97561	0.97556	0.999538	18871	0	-1.5857
SLC26A8	4	0.0038693	0.013694	0.953525	269	3	-0.95208	0.92414	0.92398	0.999538	17847	0	-0.95208
MT4	4	0.0038813	0.013734	0.953525	270	3	-1.4845	0.90321	0.90288	0.999538	17429	0	-1.4845
OR2G3	4	0.0039031	0.013797	0.953525	271	3	-1.6271	0.024351	0.061351	0.981961	1190	1	-1.6271
FBXO11	4	0.0039197	0.013851	0.953525	272	4	-1.1363	0.99608	0.99611	0.999623	19295	0	-1.1363
SPDYA	4	0.0039212	0.013854	0.953525	273	2	-0.31699	0.41293	0.46261	0.999538	8920	1	-0.31699
MYH11	4	0.0039311	0.013889	0.953525	274	3	-1.9873	0.98392	0.9839	0.999538	19044	0	-1.9873
BMP7	4	0.0039462	0.013946	0.953525	275	4	-1.1813	0.99605	0.99608	0.999623	19294	0	-1.1813
GDF7	4	0.003963	0.013998	0.953525	276	4	-1.0082	0.99604	0.99606	0.999623	19293	0	-1.0082
PCDHGA11	4	0.0039731	0.01403	0.953525	277	2	-0.65017	0.9532	0.95309	0.999538	18429	0	-0.65017
RPL36A-HNRNPH2	4	0.0040249	0.014219	0.953525	278	1	-0.38094	0.57702	0.58375	0.999538	11234	1	-0.38094
PKD1L1	4	0.0040279	0.014227	0.953525	279	3	-1.6776	0.93153	0.9313	0.999538	17983	0	-1.6776
TPSAB1	4	0.0040292	0.01423	0.953525	280	4	-1.4597	0.99597	0.996	0.999623	19292	0	-1.4597
FOXA1	4	0.0040711	0.01436	0.953525	281	3	-1.4822	0.39839	0.45318	0.999538	8730	1	-1.4822
WDR44	4	0.0040768	0.014381	0.953525	282	2	-0.64449	0.18207	0.284	0.999538	5440	2	-0.64449
RPRM	4	0.0040879	0.014423	0.953525	283	3	-2.0505	0.87676	0.87633	0.999538	16903	0	-2.0505
BUD13	4	0.0040997	0.014461	0.953525	284	2	-1.2966	0.3283	0.40947	0.999538	7846	1	-1.2966
GALR3	4	0.004113	0.014505	0.953525	285	4	-1.1456	0.99589	0.99591	0.999623	19291	0	-1.1456
RPS24	4	0.0041213	0.014534	0.953525	286	4	-2.4539	0.98718	0.98719	0.999538	19112	0	-2.4539
FOLR1	4	0.0041286	0.014567	0.953525	287	2	-0.88051	0.01381	0.037022	0.979847	726	2	-0.88051
GRXCR1	4	0.0041462	0.014618	0.953525	288	3	-1.5476	0.28685	0.38539	0.999538	7360	1	-1.5476
DDI1	4	0.004151	0.014634	0.953525	289	4	-1.5551	0.96976	0.96971	0.999538	18755	0	-1.5551
IGF2	4	0.0041583	0.01466	0.953525	290	4	-1.9745	0.99081	0.99085	0.999582	19189	0	-1.9745
TSPAN15	4	0.0041622	0.01467	0.953525	291	4	-1.1274	0.99584	0.99586	0.999623	19290	0	-1.1274
FGF3	4	0.0041742	0.014703	0.953525	292	4	-1.096	0.99583	0.99585	0.999623	19289	0	-1.096
APITD1-CORT	4	0.0041747	0.014705	0.953525	293	2	-0.75987	0.46899	0.50079	0.999538	9644	1	-0.75987
ZNF560	4	0.0041805	0.014724	0.953525	294	2	0.22935	0.058845	0.1244	0.999538	2382	2	0.22935
POTEH	4	0.0041814	0.014726	0.953525	295	4	-1.0667	0.99582	0.99584	0.999623	19288	0	-1.0667
RHOA	4	0.0041844	0.014738	0.953525	296	4	-1.0196	0.99582	0.99584	0.999623	19287	0	-1.0196
FOXM1	4	0.0041946	0.014774	0.953525	297	3	-1.4788	0.8082	0.80781	0.999538	15606	0	-1.4788
NDUFB5	4	0.0042245	0.014875	0.953525	298	4	-1.7152	0.98762	0.98764	0.999538	19123	0	-1.7152
LIFR	4	0.0042602	0.014994	0.953525	299	4	-1.2714	0.99574	0.99577	0.999623	19286	0	-1.2714
ZNF813	4	0.0042842	0.015073	0.953525	300	3	-1.5005	0.96733	0.96726	0.999538	18694	0	-1.5005
LDLRAD2	4	0.0042883	0.015089	0.953525	301	3	-2.4374	0.45471	0.49081	0.999538	9451	1	-2.4374
POLD3	4	0.0042924	0.015104	0.953525	302	4	-1.3436	0.99571	0.99574	0.999623	19285	0	-1.3436
FAAH	4	0.0043029	0.01514	0.953525	303	2	-1.4227	0.43494	0.47736	0.999538	9197	1	-1.4227
DEFA3	4	0.004323	0.015198	0.953525	304	4	-0.99607	0.99568	0.99571	0.999623	19284	0	-0.99607
CTAG2	4	0.0043309	0.015223	0.953525	305	2	-0.9812	0.23604	0.35253	0.999538	6742	1	-0.9812
REM2	4	0.0043317	0.015228	0.953525	306	3	-2.0864	0.68875	0.68809	0.999538	13269	0	-2.0864
DCAF15	4	0.0043442	0.015272	0.953525	307	3	-1.6427	0.92669	0.92648	0.999538	17885	0	-1.6427
CHMP5	4	0.0043471	0.015281	0.953525	308	2	-1.2101	0.7154	0.7147	0.999538	13789	0	-1.2101
CRHR1	4	0.0043535	0.015308	0.953525	309	3	-1.4774	0.95615	0.95608	0.999538	18474	0	-1.4774
FDPS	4	0.0043879	0.015432	0.953525	310	2	-1.2694	0.33751	0.41502	0.999538	7962	1	-1.2694
PUS3	4	0.0043917	0.015444	0.953525	311	4	-1.3473	0.98764	0.98766	0.999538	19125	0	-1.3473
MAPKAPK3	4	0.0043974	0.015458	0.953525	312	3	-1.654	0.96628	0.96622	0.999538	18682	0	-1.654
ADAMTS20	4	0.0044488	0.015625	0.953525	313	2	-1.6246	0.69133	0.69066	0.999538	13324	0	-1.6246
RACGAP1	4	0.0044816	0.015741	0.953525	314	4	-1.507	0.9831	0.98311	0.999538	19032	0	-1.507
PIP5K1C	4	0.0044915	0.015769	0.953525	315	2	-1.2928	0.89904	0.89871	0.999538	17346	0	-1.2928
CCNI2	4	0.0044961	0.015786	0.953525	316	4	-1.1667	0.9955	0.99553	0.999623	19283	0	-1.1667
OSBPL8	4	0.0045145	0.015865	0.953525	317	2	-1.3152	0.019081	0.049365	0.981961	953	2	-1.3152
DPRX	4	0.0045434	0.01596	0.953525	318	4	-1.4015	0.98903	0.98907	0.999538	19158	0	-1.4015
MATN2	4	0.0045434	0.01596	0.953525	319	2	-1.1065	0.34132	0.41731	0.999538	8011	1	-1.1065
GDF15	4	0.0045952	0.016125	0.953525	320	2	0.39842	0.0082541	0.023815	0.965277	472	2	0.39842
PITPNM3	4	0.0046041	0.01615	0.953525	321	4	-1.1291	0.9954	0.99542	0.999623	19281	0	-1.1291
WIPF1	4	0.0046734	0.016388	0.953525	322	4	-1.2587	0.99533	0.99536	0.999623	19280	0	-1.2587
PCF11	4	0.004685	0.016429	0.953525	323	3	-1.9346	0.56344	0.57252	0.999538	11042	1	-1.9346
YWHAQ	4	0.0046884	0.016444	0.953525	324	3	-1.5688	0.93146	0.93124	0.999538	17981	0	-1.5688
RASIP1	4	0.0046921	0.016455	0.953525	325	4	-1.099	0.99531	0.99534	0.999623	19279	0	-1.099
FAM218A	4	0.0046989	0.016486	0.953525	326	1	0.18498	0.019645	0.050653	0.981961	981	1	0.18498
OR5AN1	4	0.0047107	0.016533	0.953525	327	4	-1.4946	0.99529	0.99532	0.999623	19278	0	-1.4946
KPTN	4	0.004727	0.016594	0.953525	328	2	-1.3866	0.060399	0.12648	0.999538	2421	1	-1.3866
SLC22A11	4	0.0047333	0.016617	0.953525	329	3	-1.5475	0.086238	0.16052	0.999538	3075	1	-1.5475
CDH26	4	0.0047507	0.01667	0.953525	330	2	-0.55864	0.60702	0.60976	0.999538	11749	1	-0.55864
NDUFAF3	4	0.0047523	0.016675	0.953525	331	4	-1.5115	0.96943	0.96937	0.999538	18752	0	-1.5115
VAT1	4	0.0047665	0.016723	0.953525	332	3	-1.4166	0.89386	0.89355	0.999538	17247	0	-1.4166
AJUBA	4	0.004796	0.016831	0.953525	333	4	-1.1703	0.9952	0.99522	0.999623	19277	0	-1.1703
POC1A	4	0.0048013	0.016851	0.953525	334	3	-2.0497	0.76778	0.76742	0.999538	14825	0	-2.0497
SLC9A8	4	0.0048025	0.016855	0.953525	335	2	-0.38181	0.671	0.67042	0.999538	12948	0	-0.38181
PRCD	4	0.0048031	0.016858	0.953525	336	2	-1.3481	0.01111	0.030686	0.979139	599	1	-1.3481
C3orf80	4	0.0048126	0.016885	0.953525	337	4	-1.0145	0.99519	0.99521	0.999623	19276	0	-1.0145
ARHGAP11A	4	0.0048543	0.017031	0.953525	338	2	-0.4261	0.76003	0.75964	0.999538	14684	0	-0.4261
SSX5	4	0.0048598	0.017049	0.953525	339	4	-1.2247	0.99514	0.99517	0.999623	19275	0	-1.2247
POLR3GL	4	0.0048939	0.01716	0.953525	340	4	-1.1035	0.99511	0.99513	0.999623	19274	0	-1.1035
FADS6	4	0.0048983	0.01718	0.953525	341	3	-1.9797	0.51146	0.5316	0.999538	10262	1	-1.9797
NIF3L1	4	0.0049062	0.017205	0.953525	342	1	-0.24565	0.7932	0.79278	0.999538	15309	0	-0.24565
PKP4	4	0.0049088	0.017215	0.953525	343	4	-1.3413	0.99509	0.99512	0.999623	19273	0	-1.3413
TIGD7	4	0.0049356	0.017306	0.953525	344	3	-1.7515	0.95294	0.95282	0.999538	18420	0	-1.7515
CYP20A1	4	0.005	0.017507	0.953525	345	3	-1.9636	0.20613	0.31469	0.999538	6029	1	-1.9636
SUPT16H	4	0.0050068	0.01753	0.953525	346	3	-1.5479	0.66543	0.66485	0.999538	12841	0	-1.5479
KIAA1109	4	0.0050098	0.017541	0.953525	347	1	-0.25636	0.47469	0.50483	0.999538	9722	1	-0.25636
FGF16	4	0.0050291	0.017603	0.953525	348	3	-1.7104	0.96044	0.96037	0.999538	18567	0	-1.7104
MRVI1	4	0.0050437	0.017661	0.953525	349	4	-1.7545	0.98172	0.98173	0.999538	18998	0	-1.7545
TPBG	4	0.0050616	0.017722	0.953525	350	1	0.6083	0.057119	0.12213	0.999538	2347	2	0.6083
FANCC	4	0.0050655	0.017732	0.953525	351	4	-2.2195	0.99238	0.99243	0.999582	19212	0	-2.2195
TTC21B	4	0.0051134	0.017903	0.953525	352	2	-0.45664	0.09486	0.17173	0.999538	3289	1	-0.45664
SCN2B	4	0.0051499	0.018006	0.953525	353	4	-1.2791	0.99485	0.99488	0.999582	19272	0	-1.2791
TP53TG3B	4	0.0051516	0.018015	0.953525	354	3	-1.6434	0.94187	0.9418	0.999538	18185	0	-1.6434
CYBB	4	0.0051599	0.018041	0.953525	355	2	-0.80348	0.58411	0.58978	0.999538	11353	0	-0.80348
NOC2L	4	0.0051652	0.01806	0.953525	356	4	-1.3451	0.9795	0.97955	0.999538	18942	0	-1.3451
MSS51	4	0.005176	0.018097	0.953525	357	3	-1.5603	0.37392	0.43752	0.999538	8414	1	-1.5603
GNL3L	4	0.0051961	0.018168	0.953525	358	4	-1.082	0.9948	0.99484	0.999582	19271	0	-1.082
ECD	4	0.0052031	0.018192	0.953525	359	4	-1.5572	0.9948	0.99483	0.999582	19270	0	-1.5572
HSD3B7	4	0.0052102	0.018217	0.953525	360	4	-1.7562	0.97673	0.97674	0.999538	18891	0	-1.7562
GPRASP2	4	0.0052109	0.01822	0.953525	361	3	-1.7173	0.68801	0.68734	0.999538	13251	0	-1.7173
SPTY2D1	4	0.0052171	0.018238	0.953525	362	2	-0.60619	0.55542	0.56591	0.999538	10897	1	-0.60619
SNCG	4	0.0052197	0.018244	0.953525	363	3	-1.8307	0.28507	0.38435	0.999538	7342	1	-1.8307
TNR	4	0.0052314	0.018286	0.953525	364	4	-1.2734	0.99477	0.99481	0.999582	19269	0	-1.2734
UTRN	4	0.0052486	0.018344	0.953525	365	4	-1.0915	0.99475	0.9948	0.999582	19268	0	-1.0915
ACAT2	4	0.0052496	0.018349	0.953525	366	4	-1.2561	0.99475	0.9948	0.999582	19267	0	-1.2561
CCDC27	4	0.0052689	0.018417	0.953525	367	2	-0.94908	0.83357	0.83296	0.999538	16076	0	-0.94908
RPGR	4	0.0052842	0.018476	0.953525	368	4	-1.3425	0.99472	0.99476	0.999582	19266	0	-1.3425
ZNF18	4	0.0053026	0.018528	0.953525	369	4	-1.7484	0.9947	0.99474	0.999582	19265	0	-1.7484
ZNF16	4	0.0053207	0.018584	0.953525	370	4	-1.8283	0.9932	0.99323	0.999582	19232	0	-1.8283
SLC23A3	4	0.0053466	0.018673	0.953525	371	4	-1.0168	0.99465	0.99469	0.999582	19264	0	-1.0168
MIEF1	4	0.0053657	0.018738	0.953525	372	3	-1.4678	0.18234	0.28434	0.999538	5444	1	-1.4678
CD8A	4	0.0053703	0.01875	0.953525	373	4	-1.3223	0.99463	0.99467	0.999582	19263	0	-1.3223
ZNF141	4	0.0053725	0.018753	0.953525	374	1	-0.0016467	0.68864	0.688	0.999538	13265	0	-0.0016467
FHOD1	4	0.0053941	0.018817	0.953525	375	4	-1.1607	0.99461	0.99464	0.999582	19262	0	-1.1607
TMIGD2	4	0.0054061	0.018861	0.953525	376	2	-1.4136	0.87259	0.87217	0.999538	16822	0	-1.4136
CD74	4	0.0054128	0.018884	0.953525	377	4	-1.1359	0.99459	0.99463	0.999582	19261	0	-1.1359
KIAA1614	4	0.0054221	0.018918	0.953525	378	4	-1.6064	0.99458	0.99462	0.999582	19260	0	-1.6064
OR2T12	4	0.0054243	0.018924	0.953525	379	2	-0.4668	0.18831	0.29201	0.999538	5596	1	-0.4668
FOXO6	4	0.0054311	0.018948	0.953525	380	3	-1.5745	0.95731	0.95728	0.999538	18498	0	-1.5745
TMOD1	4	0.0054476	0.019007	0.953525	381	4	-1.3706	0.99455	0.99459	0.999582	19259	0	-1.3706
NOD2	4	0.0054737	0.019085	0.953525	382	2	-0.65061	0.088865	0.16394	0.999538	3138	2	-0.65061
LRP2BP	4	0.0054761	0.01909	0.953525	383	3	-1.1631	0.7044	0.70366	0.999538	13575	0	-1.1631
MIEN1	4	0.0054827	0.019111	0.953525	384	4	-1.1713	0.99452	0.99456	0.999582	19258	0	-1.1713
NUCB1	4	0.0054888	0.019132	0.953525	385	3	-1.7329	0.84475	0.84409	0.999538	16283	0	-1.7329
ABCF3	4	0.0054895	0.019136	0.953525	386	4	-1.4637	0.99451	0.99455	0.999582	19257	0	-1.4637
SPANXD	4	0.0054963	0.01917	0.953525	387	3	-1.4775	0.11187	0.19391	0.999538	3713	1	-1.4775
CTLA4	4	0.0055068	0.019197	0.953525	388	4	-1.3692	0.99449	0.99453	0.999582	19256	0	-1.3692
ANAPC4	4	0.0055279	0.019265	0.953525	389	3	-1.026	0.84355	0.84287	0.999538	16269	0	-1.026
MAGEB17	4	0.0055361	0.019286	0.953525	390	3	-1.4544	0.83529	0.83468	0.999538	16105	0	-1.4544
MCF2	4	0.0055384	0.019293	0.953525	391	4	-0.99315	0.99446	0.9945	0.999582	19255	0	-0.99315
MBTPS2	4	0.0055516	0.019339	0.953525	392	4	-1.691	0.98826	0.98827	0.999538	19138	0	-1.691
OR8J1	4	0.0055797	0.019435	0.953525	393	1	0.046559	0.31111	0.39941	0.999538	7651	1	0.046559
KPNB1	4	0.0056304	0.019601	0.953525	394	3	-1.6357	0.92344	0.92329	0.999538	17833	0	-1.6357
NOP10	4	0.0056315	0.019604	0.953525	395	3	-0.85027	0.9441	0.944	0.999538	18235	0	-0.85027
MEF2D	4	0.0057125	0.019882	0.953525	396	4	-0.99256	0.99429	0.99434	0.999582	19253	0	-0.99256
OR11H2	4	0.0057204	0.019908	0.953525	397	3	-1.2991	0.95157	0.95147	0.999538	18387	0	-1.2991
UBE2W	4	0.0057313	0.019945	0.953525	398	3	-1.5212	0.91605	0.91583	0.999538	17662	0	-1.5212
ECSCR	4	0.005735	0.01996	0.953525	399	2	-0.80366	0.26999	0.3759	0.999538	7163	1	-0.80366
ADGRD1	4	0.0057387	0.01997	0.953525	400	3	-1.5716	0.99426	0.99431	0.999582	19252	0	-1.5716
UNG	4	0.0057418	0.019978	0.953525	401	4	-1.0795	0.99426	0.99431	0.999582	19251	0	-1.0795
NACA2	4	0.0057574	0.020029	0.953525	402	3	-1.5185	0.77217	0.77179	0.999538	14905	0	-1.5185
SNX16	4	0.005762	0.020045	0.953525	403	2	-0.5947	0.139	0.22892	0.999538	4384	2	-0.5947
AARSD1	4	0.0057744	0.020087	0.953525	404	4	-1.1814	0.99423	0.99427	0.999582	19249	0	-1.1814
RWDD4	4	0.0057868	0.020129	0.953525	405	2	-0.17293	0.028938	0.071526	0.981961	1391	1	-0.17293
ISG20L2	4	0.005813	0.020216	0.953525	406	2	-1.2207	0.84343	0.84276	0.999538	16267	0	-1.2207
MAPKAP1	4	0.0058177	0.02023	0.953525	407	2	-1.2803	0.61566	0.61751	0.999538	11905	1	-1.2803
PIK3IP1	4	0.0058381	0.0203	0.953525	408	3	-1.4945	0.96568	0.96562	0.999538	18670	0	-1.4945
CREBRF	4	0.0058386	0.020301	0.953525	409	3	-0.88831	0.6871	0.68643	0.999538	13240	0	-0.88831
ZNF253	4	0.005841	0.020309	0.953525	410	3	-1.3651	0.034877	0.084576	0.983959	1661	1	-1.3651
HAO1	4	0.0058593	0.020371	0.953525	411	4	-1.0489	0.99414	0.99419	0.999582	19248	0	-1.0489
DPH7	4	0.0058904	0.020472	0.953525	412	3	-1.9556	0.96411	0.96407	0.999538	18632	0	-1.9556
HSDL2	4	0.0058913	0.020477	0.953525	413	4	-1.2476	0.99411	0.99416	0.999582	19247	0	-1.2476
ZKSCAN5	4	0.0059207	0.020571	0.953525	414	4	-1.1965	0.99408	0.99414	0.999582	19246	0	-1.1965
MAPK7	4	0.0059252	0.020588	0.953525	415	3	-1.8448	0.94301	0.94293	0.999538	18215	0	-1.8448
RAD50	4	0.0059422	0.02065	0.953525	416	1	0.24755	0.038468	0.092396	0.994655	1796	2	0.24755
S1PR4	4	0.0059519	0.020679	0.953525	417	3	-1.757	0.79054	0.79011	0.999538	15261	0	-1.757
ZNF281	4	0.0059619	0.020709	0.953525	418	4	-1.1111	0.99404	0.99409	0.999582	19245	0	-1.1111
LRIT3	4	0.005994	0.020813	0.953525	419	2	-0.64532	0.61409	0.61613	0.999538	11874	1	-0.64532
ZNF670	4	0.0060234	0.020917	0.953525	420	3	-1.2102	0.99398	0.99403	0.999582	19244	0	-1.2102
WWC3	4	0.0060241	0.020917	0.953525	421	2	-1.4368	0.85248	0.85188	0.999538	16435	0	-1.4368
PCDH11X	4	0.0060302	0.020943	0.953525	422	4	-1.2086	0.99397	0.99402	0.999582	19243	0	-1.2086
NEIL2	4	0.0060305	0.020944	0.953525	423	3	-1.6399	0.83582	0.83517	0.999538	16120	0	-1.6399
CAND2	4	0.0060867	0.021128	0.953525	424	4	-1.4832	0.99391	0.99395	0.999582	19241	0	-1.4832
PALB2	4	0.0060975	0.02116	0.953525	425	3	-0.91107	0.45948	0.49413	0.999538	9516	1	-0.91107
SCGB1D2	4	0.0061048	0.021185	0.953525	426	3	-1.6127	0.92226	0.92209	0.999538	17802	0	-1.6127
RERGL	4	0.0061122	0.021209	0.953525	427	4	-1.3702	0.99389	0.99393	0.999582	19240	0	-1.3702
DBT	4	0.0061144	0.021215	0.953525	428	3	-1.4707	0.059008	0.12461	0.999538	2388	1	-1.4707
MSLN	4	0.0061156	0.021219	0.953525	429	3	-1.45	0.13197	0.21975	0.999538	4208	1	-1.45
MEX3A	4	0.0061287	0.021254	0.953525	430	4	-2.1061	0.9717	0.97165	0.999538	18797	0	-2.1061
RMDN3	4	0.0061316	0.021263	0.953525	431	4	-1.1701	0.99387	0.9939	0.999582	19239	0	-1.1701
HSD17B12	4	0.0061447	0.02131	0.953525	432	3	-1.4998	0.79691	0.79653	0.999538	15388	0	-1.4998
STXBP1	4	0.0061493	0.021323	0.953525	433	2	-0.25136	0.8074	0.80703	0.999538	15589	0	-0.25136
SLC22A17	4	0.0061662	0.021378	0.953769	434	3	-1.432	0.91916	0.91897	0.999538	17719	0	-1.432
STRN3	4	0.0062011	0.021497	0.956902	435	4	-0.87965	0.98818	0.9882	0.999538	19137	0	-0.87965
SET	4	0.0062196	0.02156	0.957501	436	3	-1.6394	0.11344	0.19588	0.999538	3755	1	-1.6394
ZNF645	4	0.0062528	0.02167	0.960181	437	2	-0.11038	0.11477	0.19756	0.999538	3783	2	-0.11038
LMNTD1	4	0.0062959	0.021806	0.963069	438	3	-1.4451	0.94656	0.94651	0.999538	18284	0	-1.4451
APOL6	4	0.0063046	0.021835	0.963069	439	2	-1.252	0.85461	0.85406	0.999538	16469	0	-1.252
ALDOA	4	0.0063888	0.022116	0.967391	440	4	-1.1881	0.98482	0.98481	0.999538	19063	0	-1.1881
MOGAT3	4	0.0063991	0.022147	0.967391	441	4	-1.598	0.9936	0.99363	0.999582	19238	0	-1.598
RASSF1	4	0.0064081	0.022182	0.967391	442	1	0.3601	0.057288	0.12236	0.999538	2351	2	0.3601
ZFP36L2	4	0.0064093	0.022185	0.967391	443	4	-1.469	0.97988	0.97993	0.999538	18955	0	-1.469
VSX2	4	0.0064229	0.022233	0.967391	444	2	-0.85067	0.37419	0.43769	0.999538	8419	1	-0.85067
VSTM2A	4	0.0064375	0.02228	0.967391	445	4	-1.0392	0.99356	0.9936	0.999582	19237	0	-1.0392
ASB9	4	0.0064564	0.022345	0.967391	446	4	-1.1449	0.99354	0.99357	0.999582	19236	0	-1.1449
MVB12A	4	0.0064599	0.022359	0.967391	447	1	0.11971	0.77124	0.77087	0.999538	14890	0	0.11971
CD300LG	4	0.0064669	0.022382	0.967391	448	2	-0.7957	0.07734	0.14895	0.999538	2862	2	-0.7957
NDUFS5	4	0.0065099	0.022512	0.96901	449	3	-1.3823	0.66513	0.66454	0.999538	12831	0	-1.3823
RPGRIP1	4	0.0065117	0.02252	0.96901	450	1	-0.37832	0.32803	0.40931	0.999538	7842	1	-0.37832
KLHDC8A	4	0.0065727	0.022719	0.970823	451	3	-1.6709	0.57049	0.5783	0.999538	11140	1	-1.6709
GJB3	4	0.0066145	0.022843	0.970823	452	3	-1.8243	0.92673	0.92652	0.999538	17887	0	-1.8243
AURKAIP1	4	0.0066244	0.022874	0.970823	453	2	-0.59218	0.1276	0.21406	0.999538	4101	2	-0.59218
FGB	4	0.0066319	0.022897	0.970823	454	4	-1.3621	0.98284	0.98286	0.999538	19027	0	-1.3621
ABCC10	4	0.0066669	0.023009	0.970823	455	3	-1.8732	0.46105	0.49522	0.999538	9540	1	-1.8732
MYO1B	4	0.0067113	0.023153	0.970823	456	3	-1.3814	0.6726	0.67203	0.999538	12980	0	-1.3814
PFKFB4	4	0.0067187	0.023173	0.970823	457	2	-0.60491	0.46938	0.50105	0.999538	9652	1	-0.60491
CDIPT	4	0.0067296	0.023213	0.970823	458	4	-1.2315	0.99327	0.9933	0.999582	19234	0	-1.2315
KCNIP3	4	0.0067704	0.023353	0.970823	459	2	-0.21347	0.26583	0.37361	0.999538	7123	1	-0.21347
PAK4	4	0.0067946	0.023416	0.970823	460	4	-1.6484	0.99321	0.99325	0.999582	19233	0	-1.6484
MYH6	4	0.0068222	0.023506	0.970823	461	1	0.60604	0.027105	0.067459	0.981961	1307	2	0.60604
